Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint,Breed,Species,Target
4198,1906,2023-09-11,5.92,4.48,9.6,10.4,90,8329,759.0,0.56,Malagueña,Cabra,Veterinarian intervention
4199,1907,2023-09-08,5.59,4.19,9.32,9.78,35,3058,826.0,0.562,Malagueña,Cabra,Veterinarian intervention
4200,1907,2023-09-11,5.89,4.36,9.35,10.25,97,6565,753.0,0.557,Malagueña,Cabra,Veterinarian intervention
4201,1908,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565,Florida,Cabra,Veterinarian intervention
4202,1908,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569,Florida,Cabra,Veterinarian intervention
4203,1908,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563,Florida,Cabra,Veterinarian intervention
4204,1908,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565,Florida,Cabra,Veterinarian intervention
4205,1908,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562,Florida,Cabra,Veterinarian intervention
4169,1524,2023-09-06,3.83,3.33,7.16,7.16,0,1735,551.0,0.556,Florida,Cabra,Treatment
4170,1912,2023-09-10,4.62,3.31,7.93,7.93,0,1686,574.0,0.559,Murciano-granadina,Cabra,Treatment
4171,750,2023-09-08,5.06,3.74,14.01,8.8,37,1958,400.0,0.554,Malagueña,Cabra,Veterinarian intervention
4172,750,2023-09-10,5.53,3.88,14.59,9.41,30,2629,408.0,0.556,Malagueña,Cabra,Veterinarian intervention
4174,1901,2023-09-09,4.07,3.83,12.97,7.9,30,2289,578.0,0.555,Malagueña,Cabra,Veterinarian intervention
4175,1902,2023-09-09,4.29,3.53,12.85,7.82,186,2236,647.0,0.561,Malagueña,Cabra,Veterinarian intervention
4177,1917,2023-09-09,3.39,3.4,8.99,6.79,10,374,335.0,0.521,Frisona,Vaca,Veterinarian intervention
4206,1909,2023-09-08,4.95,3.47,8.67,8.42,32,3098,507.0,0.565,Florida,Cabra,Veterinarian intervention
4207,1909,2023-09-11,4.89,3.54,8.7,8.43,39,3259,530.0,0.566,Florida,Cabra,Veterinarian intervention
4208,1910,2023-09-09,4.02,3.71,9.15,7.73,409,1461,703.0,0.568,Florida,Cabra,Veterinarian intervention
4209,1903,2023-09-12,4.22,3.31,7.53,7.529999999999999,0,1519,545.0,0.548,Malagueña,Cabra,Treatment
4210,1911,2023-09-12,4.17,3.14,7.31,7.3100000000000005,27,1824,460.0,0.571,Murciano-granadina,Cabra,Treatment
4211,1912,2023-09-12,4.69,3.35,8.04,8.040000000000001,0,1591,557.0,0.571,Murciano-granadina,Cabra,Treatment
4229,1903,2023-09-14,4.56,3.3,7.86,7.859999999999999,36,2000,575.0,0.554,Malagueña,Cabra,Treatment
4231,1917,2023-09-17,3.5,3.37,8.93,6.87,10,266,303.0,0.519,Frisona,Vaca,Veterinarian intervention
4233,1524,2023-09-15,3.85,3.48,7.33,7.33,2218,1261,479.0,0.558,Florida,Cabra,Veterinarian intervention
4235,1903,2023-09-16,4.52,3.43,7.95,7.949999999999999,58,1542,598.0,0.561,Malagueña,Cabra,Treatment
4239,1894,2023-09-15,4.22,4.02,8.95,8.24,86,6446,660.0,0.562,Payoya,Cabra,Veterinarian intervention
4240,1906,2023-09-14,5.93,4.84,9.94,10.77,78,7248,788.0,0.562,Malagueña,Cabra,Veterinarian intervention
4241,1906,2023-09-15,4.63,3.87,9.1,8.5,25,3814,698.0,0.556,Malagueña,Cabra,Veterinarian intervention
4242,1906,2023-09-16,4.92,3.82,8.67,8.74,20,4720,735.0,0.551,Malagueña,Cabra,Veterinarian intervention
4243,1906,2023-09-17,5.49,3.87,9.07,9.36,22,4102,764.0,0.56,Malagueña,Cabra,Veterinarian intervention
4244,1906,2023-09-18,5.67,3.99,9.26,9.66,39,3779,787.0,0.559,Malagueña,Cabra,Veterinarian intervention
4245,1907,2023-09-15,5.83,4.47,9.57,10.3,111,6768,795.0,0.562,Malagueña,Cabra,Veterinarian intervention
4246,1908,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558,Florida,Cabra,Veterinarian intervention
4247,1908,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562,Florida,Cabra,Veterinarian intervention
4248,1908,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562,Florida,Cabra,Veterinarian intervention
4212,1906,2023-09-12,5.21,3.83,9.01,9.04,33,5065,711.0,0.556,Malagueña,Cabra,Veterinarian intervention
4213,1906,2023-09-13,5.21,4.06,9.23,9.27,30,5787,731.0,0.56,Malagueña,Cabra,Veterinarian intervention
4214,1908,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557,Florida,Cabra,Veterinarian intervention
4215,1908,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564,Florida,Cabra,Veterinarian intervention
4216,1909,2023-09-13,4.72,3.62,8.72,8.34,27,3568,593.0,0.566,Florida,Cabra,Veterinarian intervention
4217,1910,2023-09-12,3.94,3.76,9.17,7.7,330,2109,685.0,0.567,Florida,Cabra,Veterinarian intervention
4219,1917,2023-09-13,3.47,3.33,8.9,6.8,10,271,303.0,0.518,Frisona,Vaca,Veterinarian intervention
4222,1524,2023-09-13,3.81,3.24,7.05,7.050000000000001,62,1500,537.0,0.531,Florida,Cabra,Treatment
4223,1867,2023-09-14,6.52,4.92,10.54,11.44,31,1187,0.0,0.571,Assaf,Oveja,Treatment
4224,1867,2023-09-12,6.25,4.7,10.39,10.95,32,1107,0.0,0.561,Assaf,Oveja,Treatment
4228,1917,2023-09-15,3.45,3.33,8.9,6.78,10,300,283.0,0.517,Frisona,Vaca,Treatment
4257,1912,2023-09-18,4.92,3.3,8.22,8.219999999999999,60,1592,545.0,0.564,Murciano-granadina,Cabra,Treatment
4259,1917,2023-09-19,3.5,3.36,8.88,6.86,14,260,314.0,0.518,Frisona,Vaca,Veterinarian intervention
4278,1524,2023-09-20,4.21,3.58,7.79,7.79,0,1631,385.0,0.554,Florida,Cabra,Veterinarian intervention
4279,1903,2023-09-22,4.64,3.47,8.11,8.11,116,1618,553.0,0.552,Malagueña,Cabra,Veterinarian intervention
4280,1912,2023-09-20,4.93,3.31,8.24,8.24,62,1510,579.0,0.566,Murciano-granadina,Cabra,Treatment
4282,1917,2023-09-21,3.48,3.36,8.92,6.84,10,249,252.0,0.522,Frisona,Vaca,No treatment
4289,1524,2023-09-25,4.25,3.62,7.87,7.87,53,2151,562.0,0.552,Florida,Cabra,Treatment
4290,1524,2023-09-22,4.33,3.38,7.71,7.71,82,1790,562.0,0.518,Florida,Cabra,Treatment
4291,1867,2023-09-26,6.49,4.96,10.25,11.45,254,1215,0.0,0.549,Assaf,Oveja,Veterinarian intervention
4292,1867,2023-09-23,6.87,5.15,10.7,12.02,52,1092,0.0,0.573,Assaf,Oveja,Treatment
4293,1892,2023-09-25,4.51,3.52,9.07,8.03,16,1289,535.0,0.564,Payoya,Cabra,Treatment
4294,1893,2023-09-26,4.09,3.63,8.69,7.72,84,2518,649.0,0.562,Payoya,Cabra,Veterinarian intervention
4295,1903,2023-09-25,4.79,3.55,8.34,8.34,80,1928,588.0,0.56,Malagueña,Cabra,Treatment
4296,1894,2023-09-22,4.79,4.46,9.28,9.25,134,8773,677.0,0.566,Payoya,Cabra,Veterinarian intervention
4297,1906,2023-09-21,4.92,4.14,9.53,9.06,35,2446,750.0,0.56,Malagueña,Cabra,Veterinarian intervention
4298,1906,2023-09-22,4.55,4.07,9.52,8.62,33,1814,724.0,0.563,Malagueña,Cabra,Veterinarian intervention
4299,1906,2023-09-23,4.6,3.99,9.53,8.59,47,1053,645.0,0.568,Malagueña,Cabra,Treatment
4300,1906,2023-09-24,4.41,4.01,9.46,8.42,31,1498,692.0,0.565,Malagueña,Cabra,Veterinarian intervention
4975,1867,2023-11-13,6.89,5.12,10.72,12.01,81,1032,0.0,0.579,Assaf,Oveja,Treatment
4976,1867,2023-11-11,6.79,5.22,10.8,12.01,34,904,0.0,0.582,Assaf,Oveja,No treatment
4977,1892,2023-11-13,4.83,3.81,9.54,8.64,40,1550,554.0,0.573,Payoya,Cabra,Treatment
4978,1893,2023-11-13,5.31,4.35,9.56,9.66,54,3982,679.0,0.565,Payoya,Cabra,Veterinarian intervention
4979,1903,2023-11-13,5.32,3.74,9.06,9.06,46,1598,661.0,0.567,Malagueña,Cabra,Treatment
4980,1911,2023-11-14,5.35,3.78,9.13,9.129999999999999,30,1802,538.0,0.577,Murciano-granadina,Cabra,Treatment
4996,1524,2023-11-15,4.0,3.42,7.42,7.42,55,803,425.0,0.544,Florida,Cabra,Treatment
4997,1867,2023-11-16,6.34,4.71,10.18,11.05,47,712,0.0,0.558,Assaf,Oveja,Treatment
4998,1867,2023-11-15,6.54,4.91,10.44,11.45,61,876,0.0,0.572,Assaf,Oveja,Treatment
4999,1898,2023-11-15,5.2,3.56,8.76,8.76,51,1531,0.0,0.571,Florida,Cabra,Treatment
5000,1903,2023-11-15,4.9,3.56,8.46,8.46,49,1228,642.0,0.567,Malagueña,Cabra,Treatment
5001,1911,2023-11-16,5.34,3.75,9.09,9.09,57,1810,541.0,0.576,Murciano-granadina,Cabra,Veterinarian intervention
5020,1912,2023-11-17,5.57,3.65,9.22,9.22,25,1766,606.0,0.571,Murciano-granadina,Cabra,Treatment
5021,1917,2023-11-16,3.44,3.34,8.96,6.78,10,297,239.0,0.521,Frisona,Vaca,Treatment
5037,1911,2023-11-20,5.38,3.7,9.08,9.08,48,1674,523.0,0.581,Murciano-granadina,Cabra,Treatment
5038,1917,2023-11-20,3.36,3.37,8.95,6.73,10,282,223.0,0.52,Frisona,Vaca,Treatment
4964,750,2023-11-10,7.31,4.71,17.17,12.02,56,2780,440.0,0.555,Malagueña,Cabra,Veterinarian intervention
4966,1901,2023-11-10,6.07,4.93,16.15,11.0,28,2498,608.0,0.563,Malagueña,Cabra,Veterinarian intervention
4967,1901,2023-11-12,5.79,5.46,16.41,11.25,185,3332,576.0,0.562,Malagueña,Cabra,Veterinarian intervention
4968,1902,2023-11-10,5.2,4.12,14.55,9.32,337,1846,642.0,0.561,Malagueña,Cabra,Veterinarian intervention
4969,1902,2023-11-12,4.9,3.93,14.1,8.83,0,1896,615.0,0.562,Malagueña,Cabra,Treatment
4989,1912,2023-11-15,5.63,3.66,9.29,9.29,25,1428,591.0,0.571,Murciano-granadina,Cabra,Treatment
5028,1524,2023-11-20,4.35,3.43,7.78,7.779999999999999,109,973,406.0,0.551,Florida,Cabra,Treatment
5029,1524,2023-11-17,4.29,3.44,7.73,7.73,174,1116,418.0,0.548,Florida,Cabra,Veterinarian intervention
5030,1898,2023-11-19,4.97,3.62,8.59,8.59,20,853,0.0,0.582,Florida,Cabra,No treatment
5031,1898,2023-11-17,5.07,3.61,8.68,8.68,16,1514,364.0,0.575,Florida,Cabra,Veterinarian intervention
5032,1903,2023-11-19,4.84,3.46,8.3,8.3,69,1654,589.0,0.549,Malagueña,Cabra,Treatment
5033,1903,2023-11-17,4.81,3.48,8.29,8.29,73,1392,613.0,0.565,Malagueña,Cabra,Treatment
5035,1912,2023-11-19,5.45,3.59,9.04,9.04,28,1543,614.0,0.569,Murciano-granadina,Cabra,Treatment
5036,1917,2023-11-18,3.46,3.37,8.93,6.83,10,336,235.0,0.52,Frisona,Vaca,Treatment
5056,1903,2023-11-21,4.95,3.49,8.44,8.440000000000001,75,1604,568.0,0.548,Malagueña,Cabra,Treatment
5057,1911,2023-11-22,5.37,3.68,9.05,9.05,45,1700,479.0,0.576,Murciano-granadina,Cabra,Treatment
5058,1912,2023-11-21,5.45,3.52,8.97,8.97,24,1766,569.0,0.568,Murciano-granadina,Cabra,Treatment
4983,1917,2023-11-14,3.42,3.35,8.9,6.77,10,331,261.0,0.52,Frisona,Vaca,Treatment
5045,1867,2023-11-20,6.55,5.02,10.65,11.57,33,842,0.0,0.58,Assaf,Oveja,Treatment
5046,1867,2023-11-18,6.4,4.9,10.48,11.3,26,852,0.0,0.574,Assaf,Oveja,Treatment
5047,1892,2023-11-20,4.88,3.58,9.13,8.46,21,964,532.0,0.56,Payoya,Cabra,Treatment
5048,1893,2023-11-20,4.38,3.88,9.03,8.26,187,2733,560.0,0.55,Payoya,Cabra,Veterinarian intervention
5049,1898,2023-11-21,5.0,3.62,8.62,8.620000000000001,21,1583,0.0,0.582,Florida,Cabra,Treatment
5060,1917,2023-11-22,3.49,3.39,8.96,6.88,10,258,232.0,0.52,Frisona,Vaca,Treatment
4249,1908,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559,Florida,Cabra,Veterinarian intervention
4250,1908,2023-09-18,6.29,4.19,9.29,10.48,98,6191,559.0,0.562,Florida,Cabra,Veterinarian intervention
4251,1909,2023-09-15,4.69,3.6,8.73,8.29,25,2915,632.0,0.566,Florida,Cabra,Veterinarian intervention
4252,1909,2023-09-18,4.62,3.65,8.75,8.27,42,2941,679.0,0.566,Florida,Cabra,Veterinarian intervention
4253,1910,2023-09-15,4.1,3.68,9.17,7.78,496,1469,574.0,0.573,Florida,Cabra,Veterinarian intervention
4254,1910,2023-09-18,4.09,3.61,8.94,7.7,240,1438,549.0,0.564,Florida,Cabra,Veterinarian intervention
4255,1867,2023-09-16,6.51,4.89,10.46,11.399999999999999,43,1058,0.0,0.571,Assaf,Oveja,Treatment
4256,1903,2023-09-17,4.7,3.4,8.1,8.1,55,1755,566.0,0.543,Malagueña,Cabra,Treatment
4261,1867,2023-09-19,6.74,5.01,10.57,11.75,37,971,0.0,0.585,Assaf,Oveja,Treatment
4264,1893,2023-09-19,4.1,3.53,8.61,7.629999999999999,54,2877,639.0,0.563,Payoya,Cabra,Veterinarian intervention
4265,1903,2023-09-20,4.69,3.48,8.17,8.17,86,2451,651.0,0.562,Malagueña,Cabra,Treatment
4266,1911,2023-09-21,4.55,3.2,7.75,7.75,18,1921,528.0,0.572,Murciano-granadina,Cabra,Treatment
4267,1911,2023-09-20,4.51,3.18,7.69,7.6899999999999995,34,2119,496.0,0.57,Murciano-granadina,Cabra,Treatment
4268,1894,2023-09-19,4.17,4.03,8.88,8.2,79,6118,683.0,0.551,Payoya,Cabra,Veterinarian intervention
4269,1906,2023-09-19,5.34,3.98,9.29,9.32,28,3462,778.0,0.556,Malagueña,Cabra,Veterinarian intervention
4270,1906,2023-09-20,4.8,3.83,9.24,8.63,30,1670,725.0,0.548,Malagueña,Cabra,Veterinarian intervention
4271,1907,2023-09-19,5.57,4.39,9.52,9.96,56,5677,782.0,0.549,Malagueña,Cabra,Veterinarian intervention
4272,1908,2023-09-19,6.06,4.24,9.27,10.3,726,7428,577.0,0.553,Florida,Cabra,Veterinarian intervention
4273,1908,2023-09-20,6.1,4.16,9.24,10.26,100,5540,549.0,0.551,Florida,Cabra,Veterinarian intervention
4274,1909,2023-09-20,4.77,3.82,8.9,8.59,38,3800,665.0,0.56,Florida,Cabra,Veterinarian intervention
4314,750,2023-09-12,5.41,3.93,14.46,9.34,50,2156,499.0,0.556,Malagueña,Cabra,Veterinarian intervention
4286,1912,2023-09-22,4.82,3.29,8.11,8.11,60,1379,584.0,0.568,Murciano-granadina,Cabra,Treatment
4288,1917,2023-09-23,3.42,3.39,8.95,6.81,12,238,296.0,0.522,Frisona,Vaca,Treatment
4315,750,2023-09-16,5.63,3.92,14.71,9.55,43,2936,539.0,0.559,Malagueña,Cabra,Veterinarian intervention
4316,750,2023-09-18,5.51,4.08,14.78,9.59,44,2947,461.0,0.563,Malagueña,Cabra,Veterinarian intervention
4317,750,2023-09-20,5.45,4.15,14.8,9.6,42,2197,449.0,0.557,Malagueña,Cabra,Veterinarian intervention
4318,750,2023-09-22,5.57,4.19,14.97,9.76,61,1858,425.0,0.555,Malagueña,Cabra,Veterinarian intervention
4319,750,2023-09-24,5.81,4.35,15.29,10.16,31,2233,482.0,0.554,Malagueña,Cabra,Veterinarian intervention
4301,1906,2023-09-25,4.47,3.96,9.42,8.43,31,878,687.0,0.565,Malagueña,Cabra,Veterinarian intervention
4302,1907,2023-09-22,5.79,4.61,9.71,10.4,43,6423,731.0,0.566,Malagueña,Cabra,Veterinarian intervention
4303,1908,2023-09-21,6.0,4.24,9.29,10.24,145,6326,570.0,0.564,Florida,Cabra,Veterinarian intervention
4304,1908,2023-09-22,5.82,4.12,9.24,9.94,72,4172,605.0,0.564,Florida,Cabra,Veterinarian intervention
4305,1908,2023-09-23,6.44,4.23,9.36,10.67,103,4393,589.0,0.562,Florida,Cabra,Veterinarian intervention
4306,1908,2023-09-24,6.46,4.28,9.45,10.74,123,5360,606.0,0.568,Florida,Cabra,Veterinarian intervention
4307,1908,2023-09-25,6.42,4.18,9.33,10.6,92,4112,605.0,0.565,Florida,Cabra,Veterinarian intervention
4308,1909,2023-09-22,4.57,3.78,8.89,8.35,41,3212,703.0,0.572,Florida,Cabra,Veterinarian intervention
4309,1909,2023-09-25,4.67,3.91,8.95,8.58,62,4389,686.0,0.569,Florida,Cabra,Veterinarian intervention
4310,1910,2023-09-22,4.4,3.78,9.15,8.18,1883,1311,594.0,0.572,Florida,Cabra,Veterinarian intervention
4311,1910,2023-09-25,4.44,3.76,9.16,8.2,493,1452,609.0,0.568,Florida,Cabra,Veterinarian intervention
4313,1917,2023-09-25,3.51,3.38,8.97,6.89,10,245,284.0,0.523,Frisona,Vaca,Treatment
4327,1911,2023-09-27,4.35,3.3,7.65,7.6499999999999995,42,1873,515.0,0.571,Murciano-granadina,Cabra,Treatment
4328,1912,2023-09-26,5.08,3.3,8.38,8.379999999999999,39,1638,584.0,0.573,Murciano-granadina,Cabra,Treatment
4329,1906,2023-09-26,4.36,3.84,9.46,8.2,33,1129,579.0,0.561,Malagueña,Cabra,Treatment
4330,1906,2023-09-27,4.37,3.84,9.51,8.21,26,1009,562.0,0.558,Malagueña,Cabra,Treatment
4331,1908,2023-09-26,6.53,4.18,9.36,10.71,114,5140,543.0,0.566,Florida,Cabra,Veterinarian intervention
4332,1908,2023-09-27,6.43,4.16,9.39,10.59,96,4286,558.0,0.564,Florida,Cabra,Veterinarian intervention
4333,1909,2023-09-27,4.65,3.91,9.04,8.56,52,2442,643.0,0.563,Florida,Cabra,Veterinarian intervention
4334,1910,2023-09-27,4.61,3.83,9.26,8.44,156,1400,589.0,0.566,Florida,Cabra,Veterinarian intervention
4338,1917,2023-09-27,3.49,3.34,8.93,6.83,10,237,269.0,0.522,Frisona,Vaca,No treatment
4343,1917,2023-09-29,3.5,3.33,8.87,6.83,10,262,313.0,0.52,Frisona,Vaca,Veterinarian intervention
4371,1867,2023-10-03,6.71,5.26,10.87,11.969999999999999,118,1052,0.0,0.572,Assaf,Oveja,Veterinarian intervention
4339,1524,2023-09-27,4.08,3.6,7.68,7.68,79,1762,556.0,0.542,Florida,Cabra,Treatment
4340,1867,2023-09-28,4.84,3.7,8.77,8.54,50,2641,0.0,0.553,Assaf,Oveja,Veterinarian intervention
4341,1903,2023-09-27,4.83,3.4,8.23,8.23,63,1336,579.0,0.532,Malagueña,Cabra,Treatment
4344,1903,2023-09-28,4.76,3.53,8.29,8.29,63,1280,572.0,0.557,Malagueña,Cabra,Treatment
4345,1911,2023-09-29,4.37,3.26,7.63,7.63,69,1794,551.0,0.574,Murciano-granadina,Cabra,Veterinarian intervention
4346,1912,2023-09-28,4.77,3.29,8.06,8.059999999999999,49,1703,625.0,0.567,Murciano-granadina,Cabra,Treatment
4347,1524,2023-09-29,4.01,3.54,7.55,7.55,73,1989,530.0,0.53,Florida,Cabra,Treatment
4350,1917,2023-10-01,3.48,3.31,8.87,6.79,10,226,343.0,0.52,Frisona,Vaca,Veterinarian intervention
4351,1524,2023-10-02,4.22,3.64,7.86,7.859999999999999,106,2874,521.0,0.543,Florida,Cabra,Treatment
4352,1912,2023-10-02,4.87,3.3,8.17,8.17,54,1401,624.0,0.57,Murciano-granadina,Cabra,Treatment
4353,1912,2023-09-30,4.8,3.29,8.09,8.09,62,1421,593.0,0.568,Murciano-granadina,Cabra,Treatment
4354,1894,2023-09-28,4.64,4.49,9.55,9.13,111,7180,670.0,0.562,Payoya,Cabra,Veterinarian intervention
4355,1894,2023-10-01,4.75,4.56,9.51,9.31,116,7053,731.0,0.56,Payoya,Cabra,Veterinarian intervention
4356,1906,2023-09-28,4.22,3.94,9.58,8.16,38,1004,611.0,0.555,Malagueña,Cabra,Treatment
4357,1906,2023-09-29,4.21,3.94,9.57,8.15,46,1749,604.0,0.554,Malagueña,Cabra,Treatment
4358,1906,2023-09-30,4.14,3.98,9.67,8.12,33,988,604.0,0.562,Malagueña,Cabra,Treatment
4359,1906,2023-10-01,4.04,3.95,9.6,7.99,40,700,628.0,0.557,Malagueña,Cabra,Treatment
4360,1906,2023-10-02,4.21,3.97,9.59,8.18,38,718,645.0,0.56,Malagueña,Cabra,Treatment
4361,1907,2023-09-28,5.36,4.08,9.36,9.44,39,4128,694.0,0.556,Malagueña,Cabra,Treatment
4362,1907,2023-09-29,5.01,3.95,9.23,8.96,37,3195,678.0,0.551,Malagueña,Cabra,Treatment
4363,1907,2023-10-01,4.93,3.9,9.18,8.83,150,3568,669.0,0.552,Malagueña,Cabra,Veterinarian intervention
4364,1907,2023-10-02,5.06,3.86,9.11,8.92,67,4131,706.0,0.55,Malagueña,Cabra,Treatment
4365,1908,2023-09-28,6.04,4.1,9.35,10.14,79,3602,582.0,0.566,Florida,Cabra,Veterinarian intervention
4366,1908,2023-09-29,6.18,4.16,9.42,10.34,136,3723,617.0,0.567,Florida,Cabra,Veterinarian intervention
4367,1908,2023-09-30,6.18,4.09,9.31,10.27,136,3459,588.0,0.561,Florida,Cabra,Veterinarian intervention
4368,1908,2023-10-01,6.06,4.11,9.34,10.17,170,3822,606.0,0.563,Florida,Cabra,Veterinarian intervention
4369,1908,2023-10-02,6.17,4.13,9.33,10.3,160,4751,593.0,0.564,Florida,Cabra,Veterinarian intervention
4386,1894,2023-10-04,4.77,4.39,9.39,9.16,113,6626,739.0,0.561,Payoya,Cabra,Veterinarian intervention
4387,1906,2023-10-03,4.35,3.95,9.57,8.3,73,720,664.0,0.558,Malagueña,Cabra,Veterinarian intervention
4372,1867,2023-09-30,6.69,5.12,10.63,11.81,1720,993,0.0,0.57,Assaf,Oveja,Veterinarian intervention
4373,1867,2023-09-28,6.48,4.97,10.46,11.45,43,1080,0.0,0.551,Assaf,Oveja,Treatment
4374,1892,2023-10-02,4.38,3.51,9.04,7.89,18,1505,533.0,0.561,Payoya,Cabra,Treatment
4375,1893,2023-10-03,3.67,3.54,8.66,7.21,63,2553,510.0,0.556,Payoya,Cabra,Treatment
4376,1903,2023-10-02,4.13,3.27,7.4,7.4,48,1159,527.0,0.51,Malagueña,Cabra,Treatment
4377,1911,2023-10-01,4.59,3.25,7.84,7.84,19,1860,522.0,0.571,Murciano-granadina,Cabra,Treatment
4379,1917,2023-10-03,3.5,3.37,8.87,6.87,10,249,348.0,0.519,Frisona,Vaca,Veterinarian intervention
4380,1912,2023-10-04,4.73,3.28,8.01,8.01,52,1325,574.0,0.565,Murciano-granadina,Cabra,Treatment
4381,1909,2023-09-29,4.61,3.83,8.99,8.44,45,1920,631.0,0.563,Florida,Cabra,Veterinarian intervention
4382,1909,2023-10-02,4.48,3.88,9.0,8.36,68,2909,661.0,0.56,Florida,Cabra,Veterinarian intervention
4383,1910,2023-09-29,4.65,3.88,9.32,8.53,163,1790,567.0,0.567,Florida,Cabra,Veterinarian intervention
4384,1910,2023-10-02,4.79,3.89,9.31,8.68,2352,1677,607.0,0.569,Florida,Cabra,Veterinarian intervention
4397,1911,2023-10-06,4.73,3.26,7.99,7.99,61,2197,490.0,0.57,Murciano-granadina,Cabra,Treatment
4398,1912,2023-10-06,4.89,3.3,8.19,8.19,37,1519,595.0,0.563,Murciano-granadina,Cabra,Treatment
4400,1917,2023-10-05,3.45,3.34,8.85,6.79,10,257,282.0,0.518,Frisona,Vaca,Treatment
4401,1524,2023-10-06,4.3,3.65,7.95,7.949999999999999,80,2940,440.0,0.539,Florida,Cabra,Treatment
4402,1911,2023-10-09,4.45,3.28,7.73,7.73,26,2171,520.0,0.565,Murciano-granadina,Cabra,Treatment
4403,1912,2023-10-08,4.83,3.29,8.12,8.120000000000001,0,1530,582.0,0.566,Murciano-granadina,Cabra,Treatment
4404,1917,2023-10-07,3.43,3.31,8.87,6.74,30,236,207.0,0.519,Frisona,Vaca,Treatment
4405,1524,2023-10-09,4.32,3.78,8.1,8.1,112,2996,420.0,0.538,Florida,Cabra,Treatment
4459,1917,2023-10-13,3.44,3.32,8.88,6.76,10,295,179.0,0.52,Frisona,Vaca,Veterinarian intervention
4460,1911,2023-10-13,4.42,3.34,7.76,7.76,36,2030,437.0,0.572,Murciano-granadina,Cabra,Treatment
4461,1912,2023-10-12,4.93,3.36,8.29,8.29,55,1402,581.0,0.56,Murciano-granadina,Cabra,Treatment
4462,1903,2023-10-13,4.94,3.56,8.5,8.5,84,1348,548.0,0.555,Malagueña,Cabra,Treatment
4463,1912,2023-10-16,5.12,3.33,8.45,8.45,43,1400,584.0,0.56,Murciano-granadina,Cabra,Treatment
4388,1906,2023-10-04,4.35,3.9,9.47,8.25,65,743,685.0,0.561,Malagueña,Cabra,Veterinarian intervention
4389,1907,2023-10-03,4.87,3.78,9.09,8.65,58,3281,710.0,0.553,Malagueña,Cabra,Treatment
4390,1908,2023-10-03,5.83,4.03,9.23,9.86,267,2806,601.0,0.561,Florida,Cabra,Veterinarian intervention
4391,1908,2023-10-04,5.94,4.13,9.31,10.07,134,4040,585.0,0.563,Florida,Cabra,Veterinarian intervention
4392,1909,2023-10-04,4.44,3.84,9.02,8.28,68,2272,657.0,0.565,Florida,Cabra,Veterinarian intervention
4393,1910,2023-10-04,4.63,3.87,9.38,8.5,105,2287,608.0,0.577,Florida,Cabra,Veterinarian intervention
4394,1524,2023-10-04,4.29,3.52,7.81,7.8100000000000005,176,1673,488.0,0.524,Florida,Cabra,Veterinarian intervention
4395,1867,2023-10-05,6.83,5.14,10.73,11.969999999999999,42,1076,0.0,0.571,Assaf,Oveja,Treatment
4396,1911,2023-10-04,4.52,3.23,7.75,7.75,23,1685,494.0,0.576,Murciano-granadina,Cabra,Treatment
4442,1867,2023-10-11,6.48,5.12,10.83,11.600000000000001,0,1032,549.0,0.58,Assaf,Oveja,Veterinarian intervention
4443,1893,2023-10-11,3.91,3.59,8.53,7.5,0,2365,573.0,0.554,Payoya,Cabra,Treatment
4444,1903,2023-10-11,4.99,3.46,8.45,8.45,74,1404,518.0,0.534,Malagueña,Cabra,Treatment
4445,1912,2023-10-10,4.87,3.32,8.19,8.19,57,1278,600.0,0.565,Murciano-granadina,Cabra,Treatment
4447,1917,2023-10-11,3.43,3.29,8.83,6.72,31,281,152.0,0.519,Frisona,Vaca,Veterinarian intervention
4465,1917,2023-10-15,3.44,3.28,8.81,6.72,10,259,185.0,0.52,Frisona,Vaca,Veterinarian intervention
4466,1903,2023-10-16,5.0,3.54,8.54,8.54,91,1404,514.0,0.553,Malagueña,Cabra,Treatment
4467,1912,2023-10-14,5.0,3.39,8.39,8.39,34,1712,542.0,0.568,Murciano-granadina,Cabra,Treatment
4486,1524,2023-10-16,4.65,3.93,8.58,8.58,122,3115,489.0,0.532,Florida,Cabra,Treatment
4487,1524,2023-10-13,4.53,3.71,8.24,8.24,97,2694,460.0,0.536,Florida,Cabra,Treatment
4488,1867,2023-10-17,6.82,5.22,10.89,12.04,46,1410,0.0,0.582,Assaf,Oveja,Treatment
4489,1867,2023-10-14,6.81,5.1,10.76,11.91,50,1096,0.0,0.577,Assaf,Oveja,Treatment
