Id,ManagementAreaId,SampleDate,EQ,SomaticCellCount,Fat,Protein,Bacteria,Urea,ES,FreezingPoint,Breed,Species,Target
4133,1908,2023-09-01,9.37,5154,5.58,3.79,75,441.0,8.78,0.571,Florida,Goat,Veterinarian intervention
4134,1908,2023-09-02,9.62,5540,5.78,3.84,77,385.0,8.82,0.574,Florida,Goat,Veterinarian intervention
4135,1908,2023-09-03,9.44,5902,5.61,3.83,94,504.0,8.78,0.568,Florida,Goat,Veterinarian intervention
4136,1908,2023-09-04,10.3,8206,6.22,4.08,135,552.0,9.0,0.567,Florida,Goat,Veterinarian intervention
4201,1908,2023-09-07,9.9,6156,6.02,3.88,98,407.0,9.02,0.565,Florida,Goat,Veterinarian intervention
4202,1908,2023-09-08,9.89,5897,5.98,3.91,117,442.0,9.11,0.569,Florida,Goat,Veterinarian intervention
4203,1908,2023-09-09,10.02,7383,6.01,4.01,90,453.0,9.1,0.563,Florida,Goat,Veterinarian intervention
4204,1908,2023-09-10,10.07,7721,5.96,4.11,145,528.0,9.2,0.565,Florida,Goat,Veterinarian intervention
4205,1908,2023-09-11,9.96,6245,5.9,4.06,131,482.0,9.15,0.562,Florida,Goat,Veterinarian intervention
4246,1908,2023-09-14,10.14,6657,6.07,4.07,116,501.0,9.14,0.558,Florida,Goat,Veterinarian intervention
4247,1908,2023-09-15,9.95,5767,5.92,4.03,105,496.0,9.15,0.562,Florida,Goat,Veterinarian intervention
4248,1908,2023-09-16,9.53,5975,5.55,3.98,89,458.0,9.06,0.562,Florida,Goat,Veterinarian intervention
4214,1908,2023-09-12,10.22,7446,6.1,4.12,188,509.0,9.18,0.557,Florida,Goat,Veterinarian intervention
4215,1908,2023-09-13,9.88,8181,5.77,4.11,129,479.0,9.13,0.564,Florida,Goat,Veterinarian intervention
4249,1908,2023-09-17,9.42,4777,5.46,3.96,125,494.0,9.03,0.559,Florida,Goat,Veterinarian intervention
4250,1908,2023-09-18,10.48,6191,6.29,4.19,98,559.0,9.29,0.562,Florida,Goat,Veterinarian intervention
4272,1908,2023-09-19,10.3,7428,6.06,4.24,726,577.0,9.27,0.553,Florida,Goat,Veterinarian intervention
4273,1908,2023-09-20,10.26,5540,6.1,4.16,100,549.0,9.24,0.551,Florida,Goat,Veterinarian intervention
4303,1908,2023-09-21,10.24,6326,6.0,4.24,145,570.0,9.29,0.564,Florida,Goat,Veterinarian intervention
4304,1908,2023-09-22,9.94,4172,5.82,4.12,72,605.0,9.24,0.564,Florida,Goat,Veterinarian intervention
4305,1908,2023-09-23,10.67,4393,6.44,4.23,103,589.0,9.36,0.562,Florida,Goat,Veterinarian intervention
4306,1908,2023-09-24,10.74,5360,6.46,4.28,123,606.0,9.45,0.568,Florida,Goat,Veterinarian intervention
4307,1908,2023-09-25,10.6,4112,6.42,4.18,92,605.0,9.33,0.565,Florida,Goat,Veterinarian intervention
4331,1908,2023-09-26,10.71,5140,6.53,4.18,114,543.0,9.36,0.566,Florida,Goat,Veterinarian intervention
4332,1908,2023-09-27,10.59,4286,6.43,4.16,96,558.0,9.39,0.564,Florida,Goat,Veterinarian intervention
4365,1908,2023-09-28,10.14,3602,6.04,4.1,79,582.0,9.35,0.566,Florida,Goat,Veterinarian intervention
4366,1908,2023-09-29,10.34,3723,6.18,4.16,136,617.0,9.42,0.567,Florida,Goat,Veterinarian intervention
4367,1908,2023-09-30,10.27,3459,6.18,4.09,136,588.0,9.31,0.561,Florida,Goat,Veterinarian intervention
4368,1908,2023-10-01,10.17,3822,6.06,4.11,170,606.0,9.34,0.563,Florida,Goat,Veterinarian intervention
4369,1908,2023-10-02,10.3,4751,6.17,4.13,160,593.0,9.33,0.564,Florida,Goat,Veterinarian intervention
4390,1908,2023-10-03,9.86,2806,5.83,4.03,267,601.0,9.23,0.561,Florida,Goat,Veterinarian intervention
4391,1908,2023-10-04,10.07,4040,5.94,4.13,134,585.0,9.31,0.563,Florida,Goat,Veterinarian intervention
4413,1908,2023-10-05,9.56,2550,5.55,4.01,59,576.0,9.22,0.56,Florida,Goat,Veterinarian intervention
4414,1908,2023-10-06,10.11,3464,6.06,4.05,103,593.0,9.25,0.563,Florida,Goat,Veterinarian intervention
4415,1908,2023-10-07,10.13,4036,6.02,4.11,96,602.0,9.35,0.567,Florida,Goat,Veterinarian intervention
4416,1908,2023-10-08,10.12,4349,6.0,4.12,94,580.0,9.3,0.562,Florida,Goat,Veterinarian intervention
4417,1908,2023-10-09,10.12,3166,6.01,4.11,84,610.0,9.33,0.567,Florida,Goat,Veterinarian intervention
4453,1908,2023-10-10,10.13,3446,6.02,4.11,75,569.0,9.29,0.562,Florida,Goat,Veterinarian intervention
4454,1908,2023-10-11,10.12,3419,6.01,4.11,86,595.0,9.31,0.561,Florida,Goat,Veterinarian intervention
4475,1908,2023-10-12,10.07,3032,6.02,4.05,72,560.0,9.27,0.566,Florida,Goat,Veterinarian intervention
4476,1908,2023-10-13,10.35,5470,6.13,4.22,136,602.0,9.44,0.567,Florida,Goat,Veterinarian intervention
4477,1908,2023-10-14,9.96,4421,5.96,4.0,117,534.0,9.13,0.563,Florida,Goat,Veterinarian intervention
4478,1908,2023-10-15,10.14,3768,6.06,4.08,82,521.0,9.29,0.565,Florida,Goat,Veterinarian intervention
4479,1908,2023-10-16,10.36,3821,6.21,4.15,90,576.0,9.38,0.564,Florida,Goat,Veterinarian intervention
4502,1908,2023-10-17,10.33,4041,6.17,4.16,122,632.0,9.34,0.568,Florida,Goat,Veterinarian intervention
4503,1908,2023-10-18,10.03,2833,5.99,4.04,670,600.0,9.23,0.565,Florida,Goat,Veterinarian intervention
4527,1908,2023-10-19,10.25,5444,6.04,4.21,179,641.0,9.27,0.565,Florida,Goat,Veterinarian intervention
4582,1908,2023-10-26,11.98,7306,7.53,4.45,198,615.0,9.56,0.575,Florida,Goat,Veterinarian intervention
4583,1908,2023-10-27,12.51,11027,8.15,4.36,259,594.0,9.5,0.583,Florida,Goat,Veterinarian intervention
4584,1908,2023-10-29,12.29,9004,7.61,4.68,336,556.0,9.81,0.575,Florida,Goat,Veterinarian intervention
4585,1908,2023-10-30,12.07,6993,7.46,4.61,422,562.0,9.81,0.577,Florida,Goat,Veterinarian intervention
4548,1908,2023-10-20,9.78,2617,5.69,4.09,387,689.0,9.47,0.568,Florida,Goat,Veterinarian intervention
4549,1908,2023-10-21,9.75,2570,5.66,4.09,385,683.0,9.45,0.568,Florida,Goat,Veterinarian intervention
4550,1908,2023-10-22,9.76,2451,5.67,4.09,403,691.0,9.47,0.567,Florida,Goat,Veterinarian intervention
4551,1908,2023-10-23,9.76,2433,5.67,4.09,395,682.0,9.47,0.567,Florida,Goat,Veterinarian intervention
4552,1908,2023-10-24,9.77,2527,5.68,4.09,423,677.0,9.47,0.567,Florida,Goat,Veterinarian intervention
4553,1908,2023-10-25,9.78,2685,5.69,4.09,401,682.0,9.49,0.567,Florida,Goat,Veterinarian intervention
4644,1908,2023-11-01,12.2,5419,7.57,4.63,192,585.0,9.73,0.577,Florida,Goat,Veterinarian intervention
4645,1908,2023-11-02,12.17,7698,7.37,4.8,192,553.0,9.87,0.574,Florida,Goat,Veterinarian intervention
4646,1908,2023-11-03,12.21,6056,7.43,4.78,270,558.0,9.88,0.576,Florida,Goat,Veterinarian intervention
4647,1908,2023-11-04,12.33,7523,7.61,4.72,477,514.0,9.76,0.576,Florida,Goat,Veterinarian intervention
4648,1908,2023-11-05,12.33,6510,7.56,4.77,482,543.0,9.86,0.581,Florida,Goat,Veterinarian intervention
4649,1908,2023-11-06,12.5,4097,7.67,4.83,348,550.0,9.96,0.577,Florida,Goat,Veterinarian intervention
4650,1908,2023-11-07,12.29,6052,7.44,4.85,402,548.0,9.87,0.57,Florida,Goat,Veterinarian intervention
4651,1908,2023-11-08,12.24,5246,7.44,4.8,353,565.0,9.86,0.568,Florida,Goat,Veterinarian intervention
2586,1907,2023-02-13,8.4,1011,4.87,3.53,12,725.0,8.91,0.556,Malagueña,Goat,Veterinarian intervention
2587,1907,2023-02-16,8.29,1247,4.81,3.48,38,725.0,8.87,0.556,Malagueña,Goat,Veterinarian intervention
2588,1907,2023-02-18,8.1,1375,4.59,3.51,9,713.0,8.85,0.556,Malagueña,Goat,1.0
2589,1907,2023-02-24,8.09,1466,4.63,3.46,15,739.0,8.78,0.558,Malagueña,Goat,Veterinarian intervention
2590,1907,2023-02-27,8.17,1278,4.64,3.53,11,720.0,8.89,0.561,Malagueña,Goat,Veterinarian intervention
2591,1907,2023-02-28,10.01,2899,5.83,4.18,66,587.0,9.66,0.564,Malagueña,Goat,"[38, 40, 42]"
2706,1907,2023-03-09,8.02,922,4.58,3.44,18,752.0,8.8,0.555,Malagueña,Goat,Veterinarian intervention
2707,1907,2023-03-12,8.08,1351,4.66,3.42,20,771.0,8.7,0.555,Malagueña,Goat,Veterinarian intervention
2843,1907,2023-03-16,7.83,1392,4.41,3.42,10,750.0,8.72,0.561,Malagueña,Goat,Veterinarian intervention
2844,1907,2023-03-24,7.890000000000001,628,4.5,3.39,9,715.0,8.69,0.559,Malagueña,Goat,1.0
2845,1907,2023-03-28,7.8100000000000005,1080,4.32,3.49,8,756.0,8.83,0.564,Malagueña,Goat,Veterinarian intervention
2919,1907,2023-04-01,7.76,700,4.26,3.5,13,752.0,8.79,0.557,Malagueña,Goat,Veterinarian intervention
2920,1907,2023-04-07,7.8100000000000005,677,4.23,3.58,12,767.0,8.86,0.567,Malagueña,Goat,Veterinarian intervention
2921,1907,2023-04-09,7.6899999999999995,741,4.17,3.52,11,747.0,8.84,0.569,Malagueña,Goat,Veterinarian intervention
2922,1907,2023-04-13,7.42,863,3.96,3.46,13,713.0,8.74,0.563,Malagueña,Goat,1.0
2923,1907,2023-04-17,7.550000000000001,1439,4.07,3.48,9,669.0,8.78,0.569,Malagueña,Goat,1.0
3018,1907,2023-04-21,7.41,1014,3.94,3.47,23,672.0,8.78,0.562,Malagueña,Goat,1.0
3019,1907,2023-04-25,7.3100000000000005,774,3.87,3.44,14,648.0,8.74,0.561,Malagueña,Goat,1.0
3373,1907,2023-06-02,7.48,765,4.12,3.36,8,736.0,8.56,0.562,Malagueña,Goat,Veterinarian intervention
3374,1907,2023-06-07,7.29,866,3.96,3.33,8,643.0,8.44,0.557,Malagueña,Goat,1.0
3375,1907,2023-06-09,7.47,993,4.1,3.37,10,692.0,8.47,0.558,Malagueña,Goat,1.0
3376,1907,2023-06-13,7.619999999999999,1094,4.3,3.32,10,686.0,8.53,0.564,Malagueña,Goat,1.0
3377,1907,2023-06-17,7.540000000000001,1124,4.19,3.35,13,681.0,8.47,0.559,Malagueña,Goat,1.0
3378,1907,2023-06-19,7.41,1180,4.06,3.35,11,733.0,8.48,0.561,Malagueña,Goat,Veterinarian intervention
3428,1907,2023-06-23,7.42,897,4.04,3.38,10,675.0,8.47,0.556,Malagueña,Goat,1.0
3429,1907,2023-06-24,7.4399999999999995,1371,4.1,3.34,15,690.0,8.42,0.554,Malagueña,Goat,1.0
3430,1907,2023-06-29,7.449999999999999,977,4.14,3.31,15,695.0,8.37,0.555,Malagueña,Goat,1.0
3431,1907,2023-07-01,7.48,1166,4.13,3.35,12,672.0,8.44,0.556,Malagueña,Goat,1.0
3432,1907,2023-07-03,7.52,1019,4.13,3.39,14,710.0,8.5,0.558,Malagueña,Goat,1.0
3576,1907,2023-07-05,7.55,1252,4.23,3.32,12,676.0,8.39,0.558,Malagueña,Goat,1.0
3577,1907,2023-07-07,7.7,1420,4.29,3.41,12,698.0,8.54,0.563,Malagueña,Goat,1.0
3578,1907,2023-07-09,7.75,1579,4.36,3.39,15,686.0,8.44,0.557,Malagueña,Goat,1.0
3579,1907,2023-07-11,7.73,2320,4.34,3.39,12,690.0,8.47,0.561,Malagueña,Goat,1.0
3641,1907,2023-07-13,7.8,2469,4.37,3.43,26,731.0,8.52,0.564,Malagueña,Goat,Veterinarian intervention
3642,1907,2023-07-15,7.59,2230,4.13,3.46,11,730.0,8.61,0.566,Malagueña,Goat,Veterinarian intervention
3643,1907,2023-07-17,7.51,2319,3.99,3.52,10,679.0,8.69,0.57,Malagueña,Goat,1.0
2633,1907,2023-03-06,8.059999999999999,946,4.52,3.54,16,714.0,8.9,0.555,Malagueña,Goat,1.0
2634,1907,2023-03-03,8.309999999999999,1516,4.77,3.54,13,772.0,8.85,0.558,Malagueña,Goat,Veterinarian intervention
2495,1907,2022-12-02,9.08,2088,5.35,3.73,20,777.0,9.06,0.559,Malagueña,Goat,Veterinarian intervention
2496,1907,2022-12-05,8.93,900,5.23,3.7,13,767.0,9.08,0.562,Malagueña,Goat,Veterinarian intervention
2497,1907,2022-12-09,8.89,1034,5.15,3.74,33,777.0,9.1,0.56,Malagueña,Goat,Veterinarian intervention
2498,1907,2022-12-12,9.34,1087,5.43,3.91,58,781.0,9.28,0.564,Malagueña,Goat,Veterinarian intervention
2499,1907,2022-12-15,9.75,1510,5.76,3.99,62,800.0,9.38,0.564,Malagueña,Goat,Veterinarian intervention
2500,1907,2022-12-20,9.620000000000001,1964,5.67,3.95,260,741.0,9.39,0.557,Malagueña,Goat,Veterinarian intervention
2501,1907,2022-12-23,9.36,2072,5.5,3.86,131,756.0,9.26,0.555,Malagueña,Goat,Veterinarian intervention
2502,1907,2022-12-26,9.22,1488,5.45,3.77,36,735.0,9.16,0.556,Malagueña,Goat,Veterinarian intervention
2503,1907,2023-01-03,9.09,1940,5.44,3.65,31,714.0,9.07,0.557,Malagueña,Goat,1.0
2504,1907,2023-01-05,8.85,1650,5.25,3.6,28,707.0,8.99,0.561,Malagueña,Goat,1.0
2505,1907,2023-01-08,8.9,2585,5.23,3.67,16,742.0,9.02,0.557,Malagueña,Goat,Veterinarian intervention
2506,1907,2023-01-14,8.67,1902,5.08,3.59,64,716.0,8.93,0.553,Malagueña,Goat,"[38, 40, 42]"
2507,1907,2023-01-17,8.65,1924,5.04,3.61,17,695.0,8.94,0.55,Malagueña,Goat,1.0
2508,1907,2023-01-20,8.370000000000001,1659,4.78,3.59,21,725.0,9.01,0.558,Malagueña,Goat,Veterinarian intervention
2509,1907,2023-01-23,8.29,1592,4.71,3.58,12,693.0,8.97,0.555,Malagueña,Goat,1.0
2510,1907,2023-01-29,8.66,1232,5.07,3.59,12,726.0,9.0,0.555,Malagueña,Goat,Veterinarian intervention
2511,1907,2023-02-04,8.379999999999999,996,4.85,3.53,14,734.0,8.91,0.552,Malagueña,Goat,Veterinarian intervention
2512,1907,2023-02-07,8.21,724,4.69,3.52,12,717.0,8.88,0.554,Malagueña,Goat,1.0
2513,1907,2023-02-10,8.23,1055,4.7,3.53,44,720.0,8.9,0.556,Malagueña,Goat,Veterinarian intervention
2514,1907,2023-02-13,8.4,1011,4.87,3.53,12,725.0,8.91,0.556,Malagueña,Goat,Veterinarian intervention
3110,1907,2023-04-27,7.22,1138,3.8,3.42,8,662.0,8.68,0.561,Malagueña,Goat,1.0
3111,1907,2023-05-01,7.02,717,3.53,3.49,19,677.0,8.75,0.565,Malagueña,Goat,1.0
3112,1907,2023-05-05,7.140000000000001,619,3.73,3.41,10,666.0,8.66,0.56,Malagueña,Goat,1.0
3113,1907,2023-05-09,7.140000000000001,914,3.71,3.43,7,684.0,8.72,0.563,Malagueña,Goat,1.0
3114,1907,2023-05-13,7.050000000000001,668,3.68,3.37,10,654.0,8.65,0.563,Malagueña,Goat,1.0
3233,1907,2023-05-15,7.21,608,3.81,3.4,12,656.0,8.68,0.568,Malagueña,Goat,1.0
3234,1907,2023-05-19,7.15,629,3.79,3.36,14,636.0,8.56,0.566,Malagueña,Goat,1.0
3235,1907,2023-05-23,7.26,994,3.92,3.34,10,649.0,8.54,0.559,Malagueña,Goat,1.0
3236,1907,2023-05-27,7.470000000000001,770,4.12,3.35,13,708.0,8.6,0.558,Malagueña,Goat,1.0
3237,1907,2023-05-29,7.59,767,4.25,3.34,9,670.0,8.56,0.558,Malagueña,Goat,1.0
3692,1907,2023-07-21,7.95,2369,4.3,3.65,22,681.0,8.79,0.571,Malagueña,Goat,1.0
3693,1907,2023-07-24,8.15,1689,4.49,3.66,15,701.0,8.75,0.568,Malagueña,Goat,1.0
3893,1907,2023-08-04,8.14,1326,4.54,3.6,26,685.0,8.55,0.563,Malagueña,Goat,1.0
3894,1907,2023-08-07,8.18,803,4.61,3.57,20,658.0,8.52,0.561,Malagueña,Goat,1.0
3765,1907,2023-07-28,8.1,1635,4.44,3.66,12,721.0,8.65,0.568,Malagueña,Goat,Veterinarian intervention
3766,1907,2023-07-31,8.24,1346,4.6,3.64,16,702.0,8.64,0.568,Malagueña,Goat,1.0
4061,1907,2023-08-24,8.48,1721,4.82,3.66,46,682.0,8.57,0.561,Malagueña,Goat,1.0
4062,1907,2023-08-28,8.59,1432,4.89,3.7,144,642.0,8.65,0.567,Malagueña,Goat,Veterinarian intervention
3935,1907,2023-08-11,8.24,994,4.7,3.54,21,695.0,8.5,0.563,Malagueña,Goat,1.0
3936,1907,2023-08-14,8.32,1175,4.81,3.51,20,679.0,8.5,0.565,Malagueña,Goat,1.0
3990,1907,2023-08-18,8.31,1248,4.71,3.6,13,687.0,8.54,0.564,Malagueña,Goat,1.0
4019,1907,2023-08-21,8.43,1318,4.82,3.61,27,764.0,8.69,0.567,Malagueña,Goat,Veterinarian intervention
4130,1907,2023-09-01,9.26,1839,5.36,3.9,23,780.0,8.88,0.572,Malagueña,Goat,Veterinarian intervention
4131,1907,2023-09-04,8.96,1320,5.0,3.96,21,826.0,9.11,0.566,Malagueña,Goat,Veterinarian intervention
4199,1907,2023-09-08,9.78,3058,5.59,4.19,35,826.0,9.32,0.562,Malagueña,Goat,Veterinarian intervention
4200,1907,2023-09-11,10.25,6565,5.89,4.36,97,753.0,9.35,0.557,Malagueña,Goat,Veterinarian intervention
4245,1907,2023-09-15,10.3,6768,5.83,4.47,111,795.0,9.57,0.562,Malagueña,Goat,Veterinarian intervention
4271,1907,2023-09-19,9.96,5677,5.57,4.39,56,782.0,9.52,0.549,Malagueña,Goat,Veterinarian intervention
4302,1907,2023-09-22,10.4,6423,5.79,4.61,43,731.0,9.71,0.566,Malagueña,Goat,Veterinarian intervention
4361,1907,2023-09-28,9.44,4128,5.36,4.08,39,694.0,9.36,0.556,Malagueña,Goat,"[38, 39, 40, 42, 46, 47]"
4362,1907,2023-09-29,8.96,3195,5.01,3.95,37,678.0,9.23,0.551,Malagueña,Goat,1.0
4363,1907,2023-10-01,8.83,3568,4.93,3.9,150,669.0,9.18,0.552,Malagueña,Goat,Veterinarian intervention
4364,1907,2023-10-02,8.92,4131,5.06,3.86,67,706.0,9.11,0.55,Malagueña,Goat,"[38, 40, 42]"
4389,1907,2023-10-03,8.65,3281,4.87,3.78,58,710.0,9.09,0.553,Malagueña,Goat,1.0
4452,1907,2023-10-10,8.19,3101,4.53,3.66,509,693.0,8.98,0.551,Malagueña,Goat,Veterinarian intervention
4474,1907,2023-10-13,6.78,1610,3.47,3.31,18,613.0,8.75,0.551,Malagueña,Goat,Veterinarian intervention
4525,1907,2023-10-19,6.74,1815,3.4,3.34,2311,672.0,8.75,0.557,Malagueña,Goat,Veterinarian intervention
4526,1907,2023-10-23,7.68,1757,4.25,3.43,123,764.0,8.86,0.556,Malagueña,Goat,Veterinarian intervention
4643,1907,2023-11-03,7.94,1118,4.43,3.51,22,786.0,8.82,0.559,Malagueña,Goat,Veterinarian intervention
2582,1909,2023-02-16,9.29,1544,5.62,3.67,34,673.0,9.14,0.574,Florida,Goat,Veterinarian intervention
2583,1909,2023-02-19,9.2,2326,5.44,3.76,59,645.0,9.13,0.569,Florida,Goat,Veterinarian intervention
2584,1909,2023-02-24,9.19,1919,5.27,3.92,33,630.0,9.27,0.567,Florida,Goat,Veterinarian intervention
2585,1909,2023-02-27,8.98,2242,5.11,3.87,22,638.0,9.28,0.566,Florida,Goat,Veterinarian intervention
2704,1909,2023-03-09,9.06,2647,5.16,3.9,26,579.0,9.37,0.571,Florida,Goat,1.0
2705,1909,2023-03-12,8.54,2013,4.85,3.69,221,575.0,9.22,0.57,Florida,Goat,Veterinarian intervention
2835,1909,2023-03-16,9.3,1445,5.76,3.54,21,595.0,9.05,0.568,Florida,Goat,1.0
2836,1909,2023-03-20,8.030000000000001,1454,4.58,3.45,19,588.0,8.92,0.563,Florida,Goat,1.0
2837,1909,2023-03-24,8.030000000000001,1697,4.62,3.41,18,561.0,8.94,0.566,Florida,Goat,1.0
2838,1909,2023-03-28,7.85,1463,4.45,3.4,20,592.0,8.88,0.565,Florida,Goat,1.0
2917,1909,2023-04-09,7.73,1119,4.3,3.43,33,618.0,8.82,0.561,Florida,Goat,Veterinarian intervention
2918,1909,2023-04-17,7.540000000000001,1398,4.19,3.35,46,546.0,8.74,0.56,Florida,Goat,1.0
3016,1909,2023-04-21,7.5600000000000005,1666,4.24,3.32,50,547.0,8.7,0.561,Florida,Goat,1.0
3017,1909,2023-04-25,7.68,2094,4.25,3.43,55,560.0,8.76,0.566,Florida,Goat,1.0
3367,1909,2023-06-02,7.74,1851,4.37,3.37,158,504.0,8.6,0.568,Florida,Goat,Veterinarian intervention
3368,1909,2023-06-06,7.470000000000001,1901,4.12,3.35,29,539.0,8.55,0.565,Florida,Goat,1.0
3369,1909,2023-06-09,7.34,2269,3.98,3.36,32,548.0,8.58,0.574,Florida,Goat,1.0
3370,1909,2023-06-13,7.5600000000000005,3411,4.16,3.4,23,445.0,8.59,0.57,Florida,Goat,Veterinarian intervention
3371,1909,2023-06-17,7.68,3675,4.25,3.43,58,488.0,8.57,0.569,Florida,Goat,Veterinarian intervention
3372,1909,2023-06-19,7.42,2520,4.02,3.4,56,466.0,8.54,0.566,Florida,Goat,1.0
3423,1909,2023-06-23,7.609999999999999,1829,4.25,3.36,62,443.0,8.5,0.565,Florida,Goat,1.0
3424,1909,2023-06-24,7.57,1834,4.28,3.29,103,422.0,8.41,0.562,Florida,Goat,Veterinarian intervention
3425,1909,2023-06-29,7.21,1809,3.96,3.25,40,413.0,8.36,0.563,Florida,Goat,1.0
3426,1909,2023-07-01,7.359999999999999,1466,4.05,3.31,52,451.0,8.43,0.567,Florida,Goat,1.0
3427,1909,2023-07-03,7.29,1348,4.0,3.29,54,464.0,8.38,0.559,Florida,Goat,1.0
3563,1909,2023-07-05,7.23,2068,3.99,3.24,54,466.0,8.3,0.565,Florida,Goat,1.0
3564,1909,2023-07-07,7.13,1529,3.87,3.26,36,473.0,8.32,0.564,Florida,Goat,1.0
3565,1909,2023-07-09,7.32,1554,4.02,3.3,44,467.0,8.36,0.564,Florida,Goat,1.0
3566,1909,2023-07-11,7.27,1399,4.03,3.24,66,498.0,8.28,0.56,Florida,Goat,1.0
2631,1909,2023-03-06,9.08,2444,5.17,3.91,25,562.0,9.39,0.564,Florida,Goat,1.0
2632,1909,2023-03-03,8.940000000000001,2152,5.07,3.87,18,623.0,9.34,0.567,Florida,Goat,Veterinarian intervention
2474,1909,2022-12-01,10.82,3511,5.93,4.89,116,659.0,10.25,0.568,Florida,Goat,Veterinarian intervention
2475,1909,2022-12-04,11.29,3974,6.2,5.09,141,726.0,10.45,0.568,Florida,Goat,Veterinarian intervention
2476,1909,2022-12-10,9.89,3176,5.73,4.16,35,664.0,9.66,0.566,Florida,Goat,Veterinarian intervention
2477,1909,2022-12-13,9.12,2561,5.34,3.78,29,639.0,9.27,0.558,Florida,Goat,Veterinarian intervention
2478,1909,2022-12-15,8.73,2916,5.13,3.6,34,633.0,9.13,0.561,Florida,Goat,Veterinarian intervention
2479,1909,2022-12-20,9.12,3165,5.52,3.6,50,624.0,8.99,0.561,Florida,Goat,Veterinarian intervention
2480,1909,2022-12-23,9.23,3227,5.61,3.62,49,437.0,9.1,0.567,Florida,Goat,Veterinarian intervention
2481,1909,2022-12-26,9.13,2314,5.41,3.72,31,426.0,9.32,0.573,Florida,Goat,"[38, 39, 42]"
2482,1909,2023-01-01,8.99,1966,5.42,3.57,18,407.0,9.24,0.574,Florida,Goat,"[38, 39, 42]"
2483,1909,2023-01-03,9.26,1803,5.76,3.5,27,498.0,9.04,0.571,Florida,Goat,1.0
2484,1909,2023-01-05,8.51,1652,5.06,3.45,31,529.0,9.09,0.574,Florida,Goat,1.0
2485,1909,2023-01-08,8.93,1675,5.35,3.58,37,487.0,9.16,0.572,Florida,Goat,1.0
2486,1909,2023-01-14,8.53,2468,5.05,3.48,20,435.0,8.93,0.561,Florida,Goat,1.0
2487,1909,2023-01-17,8.69,1388,5.18,3.51,24,470.0,9.05,0.566,Florida,Goat,1.0
2488,1909,2023-01-20,8.67,2085,5.17,3.5,16,541.0,9.0,0.567,Florida,Goat,1.0
2490,1909,2023-01-29,9.11,1344,5.51,3.6,27,584.0,9.07,0.565,Florida,Goat,1.0
2491,1909,2023-02-04,9.49,1381,5.92,3.57,21,616.0,9.0,0.565,Florida,Goat,Veterinarian intervention
2492,1909,2023-02-07,9.29,2109,5.71,3.58,23,635.0,8.98,0.566,Florida,Goat,Veterinarian intervention
2493,1909,2023-02-10,8.940000000000001,2028,5.32,3.62,46,640.0,9.04,0.568,Florida,Goat,Veterinarian intervention
2494,1909,2023-02-13,9.19,1426,5.52,3.67,30,622.0,9.14,0.575,Florida,Goat,Veterinarian intervention
2915,1909,2023-04-01,8.03,1271,4.64,3.39,25,614.0,8.79,0.563,Florida,Goat,Veterinarian intervention
2916,1909,2023-04-07,7.82,1668,4.36,3.46,13,606.0,8.82,0.565,Florida,Goat,Veterinarian intervention
3105,1909,2023-04-27,7.5600000000000005,1762,4.21,3.35,64,563.0,8.68,0.564,Florida,Goat,1.0
3106,1909,2023-05-01,7.4,1854,4.05,3.35,90,568.0,8.63,0.565,Florida,Goat,1.0
3107,1909,2023-05-05,7.49,1986,4.12,3.37,55,588.0,8.63,0.564,Florida,Goat,1.0
3108,1909,2023-05-09,7.459999999999999,2101,4.1,3.36,72,527.0,8.61,0.567,Florida,Goat,1.0
3109,1909,2023-05-13,7.869999999999999,1933,4.59,3.28,96,572.0,8.46,0.564,Florida,Goat,1.0
3228,1909,2023-05-15,7.32,1985,4.0,3.32,41,564.0,8.55,0.564,Florida,Goat,1.0
3229,1909,2023-05-19,8.02,1782,4.7,3.32,51,571.0,8.52,0.564,Florida,Goat,1.0
3230,1909,2023-05-23,7.54,2057,4.17,3.37,39,532.0,8.56,0.564,Florida,Goat,1.0
3231,1909,2023-05-27,7.79,1976,4.38,3.41,44,476.0,8.73,0.566,Florida,Goat,1.0
3232,1909,2023-05-29,7.779999999999999,2883,4.34,3.44,90,466.0,8.7,0.569,Florida,Goat,Veterinarian intervention
3662,1909,2023-07-19,7.36,1710,4.2,3.16,47,520.0,8.29,0.563,Florida,Goat,1.0
3650,1909,2023-07-13,7.19,1564,3.99,3.2,50,550.0,8.27,0.566,Florida,Goat,1.0
3651,1909,2023-07-15,7.35,1675,4.21,3.14,54,554.0,8.22,0.559,Florida,Goat,1.0
3652,1909,2023-07-17,7.37,1647,4.23,3.14,57,509.0,8.27,0.562,Florida,Goat,1.0
3698,1909,2023-07-21,7.34,2169,4.1,3.24,63,480.0,8.3,0.566,Florida,Goat,1.0
3699,1909,2023-07-23,7.43,2711,4.11,3.32,39,453.0,8.35,0.568,Florida,Goat,Veterinarian intervention
3721,1909,2023-07-25,7.42,2515,4.09,3.33,41,458.0,8.37,0.569,Florida,Goat,1.0
3901,1909,2023-08-04,7.72,2713,4.36,3.36,54,472.0,8.28,0.564,Florida,Goat,Veterinarian intervention
3902,1909,2023-08-07,7.67,2856,4.28,3.39,109,550.0,8.26,0.559,Florida,Goat,Veterinarian intervention
3903,1909,2023-08-09,7.68,2938,4.29,3.39,68,512.0,8.26,0.558,Florida,Goat,Veterinarian intervention
