Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint
4080-10,1905,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-11,1906,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-12,1908,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-13,1907,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-14,1909,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-15,1910,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-16,1911,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-17,1912,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4080-18,1917,2023-08-28,6.04,3.81,8.8,9.85,105,6452,430.0,0.573
4132-0,750,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-1,1524,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-2,1894,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-3,1867,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-4,1892,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-5,1893,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-6,1898,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-7,1901,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-8,1903,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-9,1902,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-10,1905,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-11,1906,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-12,1908,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-13,1907,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-14,1909,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-15,1910,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-16,1911,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-17,1912,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4132-18,1917,2023-08-31,5.78,3.78,8.81,9.56,66,4358,444.0,0.573
4133-0,750,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-1,1524,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-2,1894,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-3,1867,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-4,1892,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-5,1893,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-6,1898,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-7,1901,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-8,1903,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-9,1902,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-10,1905,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-11,1906,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-12,1908,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-13,1907,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-14,1909,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-15,1910,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-16,1911,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-17,1912,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4133-18,1917,2023-09-01,5.58,3.79,8.78,9.37,75,5154,441.0,0.571
4134-0,750,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-1,1524,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-2,1894,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-3,1867,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-4,1892,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-5,1893,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-6,1898,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-7,1901,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-8,1903,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-9,1902,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-10,1905,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-11,1906,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-12,1908,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-13,1907,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-14,1909,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-15,1910,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-16,1911,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-17,1912,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4134-18,1917,2023-09-02,5.78,3.84,8.82,9.62,77,5540,385.0,0.574
4135-0,750,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-1,1524,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-2,1894,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-3,1867,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-4,1892,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-5,1893,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-6,1898,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-7,1901,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-8,1903,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-9,1902,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-10,1905,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-11,1906,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-12,1908,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-13,1907,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-14,1909,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-15,1910,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-16,1911,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-17,1912,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4135-18,1917,2023-09-03,5.61,3.83,8.78,9.44,94,5902,504.0,0.568
4136-0,750,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-1,1524,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-2,1894,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-3,1867,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-4,1892,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-5,1893,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-6,1898,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-7,1901,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-8,1903,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-9,1902,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-10,1905,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-11,1906,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-12,1908,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-13,1907,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-14,1909,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-15,1910,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-16,1911,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-17,1912,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4136-18,1917,2023-09-04,6.22,4.08,9.0,10.3,135,8206,552.0,0.567
4201-0,750,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-1,1524,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-2,1894,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-3,1867,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-4,1892,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-5,1893,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-6,1898,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-7,1901,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-8,1903,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-9,1902,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-10,1905,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-11,1906,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-12,1908,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-13,1907,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-14,1909,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-15,1910,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-16,1911,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-17,1912,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4201-18,1917,2023-09-07,6.02,3.88,9.02,9.9,98,6156,407.0,0.565
4202-0,750,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-1,1524,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-2,1894,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-3,1867,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-4,1892,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-5,1893,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-6,1898,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-7,1901,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-8,1903,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-9,1902,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-10,1905,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-11,1906,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-12,1908,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-13,1907,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-14,1909,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-15,1910,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-16,1911,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-17,1912,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4202-18,1917,2023-09-08,5.98,3.91,9.11,9.89,117,5897,442.0,0.569
4203-0,750,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-1,1524,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-2,1894,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-3,1867,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-4,1892,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-5,1893,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-6,1898,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-7,1901,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-8,1903,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-9,1902,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-10,1905,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-11,1906,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-12,1908,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-13,1907,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-14,1909,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-15,1910,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-16,1911,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-17,1912,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4203-18,1917,2023-09-09,6.01,4.01,9.1,10.02,90,7383,453.0,0.563
4204-0,750,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-1,1524,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-2,1894,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-3,1867,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-4,1892,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-5,1893,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-6,1898,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-7,1901,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-8,1903,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-9,1902,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-10,1905,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-11,1906,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-12,1908,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-13,1907,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-14,1909,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-15,1910,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-16,1911,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-17,1912,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4204-18,1917,2023-09-10,5.96,4.11,9.2,10.07,145,7721,528.0,0.565
4205-0,750,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-1,1524,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-2,1894,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-3,1867,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-4,1892,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-5,1893,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-6,1898,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-7,1901,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-8,1903,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-9,1902,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-10,1905,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-11,1906,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-12,1908,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-13,1907,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-14,1909,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-15,1910,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-16,1911,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-17,1912,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4205-18,1917,2023-09-11,5.9,4.06,9.15,9.96,131,6245,482.0,0.562
4246-0,750,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-1,1524,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-2,1894,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-3,1867,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-4,1892,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-5,1893,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-6,1898,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-7,1901,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-8,1903,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-9,1902,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-10,1905,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-11,1906,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-12,1908,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-13,1907,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-14,1909,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-15,1910,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-16,1911,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-17,1912,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4246-18,1917,2023-09-14,6.07,4.07,9.14,10.14,116,6657,501.0,0.558
4247-0,750,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-1,1524,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-2,1894,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-3,1867,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-4,1892,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-5,1893,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-6,1898,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-7,1901,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-8,1903,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-9,1902,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-10,1905,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-11,1906,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-12,1908,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-13,1907,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-14,1909,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-15,1910,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-16,1911,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-17,1912,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4247-18,1917,2023-09-15,5.92,4.03,9.15,9.95,105,5767,496.0,0.562
4248-0,750,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-1,1524,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-2,1894,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-3,1867,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-4,1892,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-5,1893,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-6,1898,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-7,1901,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-8,1903,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-9,1902,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-10,1905,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-11,1906,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-12,1908,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-13,1907,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-14,1909,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-15,1910,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-16,1911,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-17,1912,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4248-18,1917,2023-09-16,5.55,3.98,9.06,9.53,89,5975,458.0,0.562
4214-0,750,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-1,1524,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-2,1894,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-3,1867,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-4,1892,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-5,1893,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-6,1898,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-7,1901,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-8,1903,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-9,1902,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-10,1905,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-11,1906,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-12,1908,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-13,1907,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-14,1909,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-15,1910,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-16,1911,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-17,1912,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4214-18,1917,2023-09-12,6.1,4.12,9.18,10.22,188,7446,509.0,0.557
4215-0,750,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-1,1524,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-2,1894,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-3,1867,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-4,1892,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-5,1893,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-6,1898,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-7,1901,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-8,1903,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-9,1902,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-10,1905,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-11,1906,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-12,1908,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-13,1907,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-14,1909,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-15,1910,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-16,1911,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-17,1912,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4215-18,1917,2023-09-13,5.77,4.11,9.13,9.88,129,8181,479.0,0.564
4249-0,750,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-1,1524,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-2,1894,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-3,1867,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-4,1892,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-5,1893,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-6,1898,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-7,1901,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-8,1903,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-9,1902,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-10,1905,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-11,1906,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-12,1908,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-13,1907,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-14,1909,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-15,1910,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-16,1911,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-17,1912,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4249-18,1917,2023-09-17,5.46,3.96,9.03,9.42,125,4777,494.0,0.559
4250-0,750,2023-09-18,6.29,4.19,9.29,10.48,98,6191,559.0,0.562
4250-1,1524,2023-09-18,6.29,4.19,9.29,10.48,98,6191,559.0,0.562
4250-2,1894,2023-09-18,6.29,4.19,9.29,10.48,98,6191,559.0,0.562
4250-3,1867,2023-09-18,6.29,4.19,9.29,10.48,98,6191,559.0,0.562
